Probability,Distance(mi),Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in),Bump,Crossing,Roundabout,Stop,Traffic_Signal,Accident_year,Accident_month,Accident_hour
0.56,0.374,75,63.99413146,55,29.87,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,20
0.66,0.088,75,63.99413146,55,29.87,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,21
0.34,0.378,64.9,63.99413146,97,29.87,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,22
0.7,0.287,79,63.99413146,82,30.11,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,23
0.45,0.435,68,63.99413146,100,29.8,10,7.849917628,0.079661972,FALSE,TRUE,FALSE,FALSE,TRUE,2017,7,23
0.28,0.435,68,63.99413146,100,29.8,10,7.849917628,0.079661972,FALSE,TRUE,FALSE,FALSE,TRUE,2017,7,23
0.39,1.458,81,63.99413146,60,29.8,9.641367071,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,23
0.75,0.086,71.1,63.99413146,90,29.76,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,23
0.39,0.627,68,63.99413146,100,29.8,10,7.849917628,0.079661972,FALSE,TRUE,FALSE,FALSE,TRUE,2017,7,23
0.55,0.576,82.9,63.99413146,79,30.12,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,23
0.74,0.663,69.1,63.99413146,68,29.91,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,23
0.72,0.35,69.1,63.99413146,68,29.91,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,23
0.26,5.044,77,63.99413146,71,29.93,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,23
0.31,6.354,82.4,63.99413146,74,29.94,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,23
0.33,4.73,64.4,63.99413146,100,29.91,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,0
0.58,0,69.1,63.99413146,68,29.91,10,4.6,0,FALSE,TRUE,FALSE,FALSE,TRUE,2017,7,23
0.45,2.655,79,63.99413146,58,29.8,9.641367071,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,0
0.58,0.32,71.1,63.99413146,87,29.74,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,1
0.59,0.25,81,63.99413146,79,30.1,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,1
0.58,0.101,66.9,63.99413146,68,29.9,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,1
0.49,0.349,77,63.99413146,61,29.81,10,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,2
0.42,0.542,82,63.99413146,76,30.09,10,7.849917628,0.079661972,FALSE,TRUE,FALSE,FALSE,TRUE,2017,7,2
0.53,0.064,75,63.99413146,79,29.8,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,3
0.4,4.731,75,63.99413146,79,29.8,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,3
0.3,4.682,75.9,63.99413146,76,29.79,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,3
0.75,0.447,72,63.99413146,93,29.98,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,3
0.33,0.78,68,63.99413146,93,29.73,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,3
0.32,0.78,68,63.99413146,93,29.73,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,3
0.27,2.599,82.9,63.99413146,79,30.06,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,3
0.27,4.731,75.9,63.99413146,76,29.79,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,3
0.44,2.036,82,63.99413146,82,30.08,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,4
0.67,3.011,68,63.99413146,90,29.73,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,5
0.63,0.486,73,63.99413146,93,30,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,4
0.49,6.295,78.1,63.99413146,93,30.08,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,5
0.35,6.33,75.2,63.99413146,100,30,7,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,5
0.41,6.295,78.1,63.99413146,93,30.08,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,5
0.53,0,64,63.99413146,80,29.95,10,8.1,0.079661972,FALSE,TRUE,FALSE,FALSE,TRUE,2017,7,4
0.62,0.409,79,63.99413146,82,30.09,10,7.849917628,0.15,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,7
0.67,4.931,78.1,63.99413146,79,29.97,10,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,8
0.28,0.248,69.1,63.99413146,93,29.76,9.641367071,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,9
0.35,0.248,69.1,63.99413146,93,29.76,9.641367071,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,9
0.6,1.11,88,63.99413146,65,30.11,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,9
0.65,0.416,80.1,63.99413146,79,30.03,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,9
0.46,4.296,86.4,63.99413146,71,29.96,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,11
0.66,0.319,84,63.99413146,55,29.81,10,10.4,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,12
0.41,6.707,89.6,63.99413146,55,30,10,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,13
0.33,6.68,89.6,63.99413146,55,30,10,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,13
0.49,0.92,87.8,63.99413146,70,30.06,10,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,13
0.48,0.92,87.8,63.99413146,70,30.06,10,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,13
0.4,1.646,84,63.99413146,56,29.81,10,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,13
0.67,1.772,84.2,63.99413146,66,30.11,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,13
0.59,1.785,78.8,63.99413146,81,30.13,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,13
0.43,0.412,81,63.99413146,67,29.74,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,14
0.29,0.962,95,63.99413146,49,30,10,10.4,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,15
0.39,0.161,90,63.99413146,55,29.94,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,16
0.25,0.621,75.2,63.99413146,42,30.01,10,10.4,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,16
0.45,0.621,75.2,63.99413146,42,30.01,10,10.4,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,16
0.44,0.717,84,63.99413146,55,29.75,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,17
0.39,0.703,84,63.99413146,55,29.75,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,17
0.68,0.33,84.2,63.99413146,66,30.06,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,17
0.54,0.362,73.4,63.99413146,78,30.01,10,16.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,18
0.39,0.071,73.4,63.99413146,36,30.02,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,17
0.63,7.242,81,63.99413146,67,30.07,10,19.6,0,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,18
0.35,0.188,68,63.99413146,94,29.94,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,18
0.39,0.869,86,63.99413146,49,29.81,10,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,18
0.41,1.283,88,63.99413146,37,29.83,10,13.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,18
0.35,1.315,88,63.99413146,37,29.83,10,13.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,18
0.26,0.869,86,63.99413146,49,29.81,10,8.1,0.079661972,FALSE,TRUE,FALSE,TRUE,FALSE,2017,7,18
0.43,4.231,73.2,63.99413146,45,29.98,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,19
0.62,0.486,77,63.99413146,64,29.78,10,8.1,0,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,20
0.49,0.005,77.50214172,63.99413146,64.69286853,29.91164623,9.641367071,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,20
0.29,0.005,77.50214172,63.99413146,64.69286853,29.91164623,9.641367071,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,20
0.55,0.096,77,63.99413146,60,29.8,10,11.5,0,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,20
0.39,0.693,77.50214172,63.99413146,64.69286853,29.91164623,9.641367071,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,21
0.42,0.692,77.50214172,63.99413146,64.69286853,29.91164623,9.641367071,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,21
0.55,0.524,69.1,63.99413146,53,29.97,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,21
0.32,0.719,75.4,63.99413146,98,30.03,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,21
0.67,0.306,77.50214172,63.99413146,64.69286853,29.91164623,9.641367071,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,22
0.48,0.509,78.8,63.99413146,78,29.89,10,11.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,22
0.28,1.426,64.4,63.99413146,56,30.04,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,21
0.25,1.414,66.9,63.99413146,69,30.03,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,21
0.5,0.215,73.4,63.99413146,78,29.9,10,3.5,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,22
0.39,1.04,79.5,63.99413146,76,29.92,10,7.849917628,0,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,22
0.63,0.691,74.1,63.99413146,98,30.03,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,23
0.26,0.508,63.9,63.99413146,71,30.03,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,22
0.29,0.506,63.9,63.99413146,71,30.03,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,22
0.69,4.711,75,75,94,30.03,7,0,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,0
0.55,0.698,81,63.99413146,88,30.08,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,0
0.67,4.559,72.7,63.99413146,99,30.04,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,1
0.38,0.471,66.9,63.99413146,52,30.03,10,6.9,0.079661972,FALSE,TRUE,FALSE,FALSE,TRUE,2017,7,0
0.58,0.471,66,63.99413146,63,30.01,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,1
0.4,0.882,70,63.99413146,65,29.87,10,13.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,1
0.44,0.471,66.9,63.99413146,52,30.03,10,6.9,0.079661972,FALSE,TRUE,FALSE,FALSE,TRUE,2017,7,0
0.46,0.061,59,63.99413146,77,30.07,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,2
0.26,0.061,59,63.99413146,77,30.07,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,2
0.43,0.899,63.1,63.99413146,74,29.96,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,1
0.39,1.414,61,63.99413146,87,30.03,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,1
0.3,0.456,59.5,63.99413146,90,30.04,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,2
0.27,0.456,59.5,63.99413146,90,30.04,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,2
0.69,0.466,72,63.99413146,91,30.01,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,3
0.71,0.797,75.2,63.99413146,100,30.09,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,3
0.68,0.272,72,63.99413146,91,30.01,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,3
0.62,0.113,64.9,63.99413146,52,30.03,10,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,2
0.58,0.15,64.9,63.99413146,52,30.03,10,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,2
0.57,0.066,64.9,63.99413146,52,30.03,10,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,2
0.67,0.335,78.8,63.99413146,94,30.02,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,3
0.45,4.557,64,63.99413146,78,30.05,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,3
0.74,0.493,56.5,63.99413146,66,30.06,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,3
0.37,7.709,75,63.99413146,100,30.03,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,4
0.43,0.287,71.1,63.99413146,59,29.91,10,11.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,5
0.27,4.802,63,63.99413146,97,29.79,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,5
0.26,4.54,64,63.99413146,78,30.05,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,3
0.64,4.735,63,63.99413146,97,29.81,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,5
0.66,4.802,63,63.99413146,97,29.81,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,5
0.58,0.482,66,63.99413146,56,30.03,10,10.4,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,6
0.58,0.332,66,63.99413146,56,30.03,10,10.4,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,6
0.61,0.655,82.9,63.99413146,77,30.09,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,8
0.47,1.306,68.7,63.99413146,60,29.95,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,9
0.33,1.306,68.7,63.99413146,60,29.95,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,9
0.56,1.436,70.3,63.99413146,56,30.07,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,9
0.42,1.142,75.9,63.99413146,36,30.04,10,10.4,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,10
0.75,2.038,77.50214172,63.99413146,64.69286853,29.91164623,9.641367071,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,10
0.38,0.811,80.1,63.99413146,50,30.1,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,10
0.48,0.811,80.1,63.99413146,50,30.1,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,10
0.59,2.66,84,63.99413146,58,30.08,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,12
0.52,0.184,80.1,63.99413146,39,30.01,10,10.4,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,14
0.45,5.37,79,63.99413146,36,30.04,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,14
0.33,5.37,75.9,63.99413146,45,30,10,23,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,14
0.45,1.724,90,63.99413146,46,29.97,10,11.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,17
0.35,0.098,80.6,63.99413146,37,30.07,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,20
0.27,0.097,80.6,63.99413146,37,30.07,10,7.849917628,0.079661972,FALSE,TRUE,FALSE,FALSE,TRUE,2017,7,20
0.37,0.785,81,81,79,30.01,7,3,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,21
0.57,4.237,82.9,63.99413146,72,30.05,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,21
0.45,1.663,80.1,63.99413146,76,30.1,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,22
0.52,1.136,77,63.99413146,50,29.91,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,21
0.59,0,71.1,63.99413146,78,30.05,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,22
0.58,0.833,75,63.99413146,82,30.04,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,23
0.66,0.285,68,63.99413146,88,30.06,9,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,23
0.72,0.693,79,63.99413146,82,30.08,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,23
0.36,0.952,77.50214172,63.99413146,64.69286853,30.08,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,23
0.64,0.227,68,63.99413146,76,30.07,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,23
0.67,0.644,79,63.99413146,62,29.95,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,22
0.4,2.57,84,63.99413146,69,30.06,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,23
0.64,1.596,70,63.99413146,87,30.08,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,23
0.53,0.503,71.1,63.99413146,93,30.06,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,23
0.41,0.299,75.2,63.99413146,78,30.09,10,7.849917628,0.079661972,FALSE,TRUE,FALSE,FALSE,TRUE,2017,7,0
0.38,2.57,84,63.99413146,69,30.06,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,23
0.31,2.68,75.9,63.99413146,74,30.02,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,1
0.69,0.656,75,63.99413146,90,30.09,5,19.6,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,1
0.4,1.531,59,63.99413146,90,30.04,0.5,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,2
0.27,2.328,69.8,63.99413146,55,29.95,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,2
0.33,1.531,59,63.99413146,90,30.04,0.5,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,2
0.7,4.201,64.4,63.99413146,94,30.09,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,2
0.29,2.246,73.9,63.99413146,82,30.01,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,3
0.62,0.231,73,63.99413146,100,29.83,10,7.849917628,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,4
0.62,0.703,82.9,63.99413146,74,30.05,10,12.7,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,6
0.59,0.261,80.1,63.99413146,90,30.06,6,7.849917628,0.13,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,6
0.71,0.882,82.9,63.99413146,82,30.04,8,12.7,0,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,6
0.43,0.475,72,63.99413146,87,30.04,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,6
0.5,0.475,72,63.99413146,87,30.04,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,6
0.45,0.787,71.1,63.99413146,96,30.05,10,7.849917628,0.079661972,FALSE,TRUE,FALSE,FALSE,FALSE,2017,7,7
0.35,0.774,71.1,63.99413146,96,30.05,10,7.849917628,0.079661972,FALSE,TRUE,FALSE,FALSE,FALSE,2017,7,7
0.65,0.473,72,63.99413146,87,30.04,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,7
0.71,0.298,70,63.99413146,87,29.91,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,7
0.27,4.497,66.9,63.99413146,90,29.91,1.5,5.8,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,7
0.29,0.138,64.9,63.99413146,75,30.05,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,7
0.33,1.627,64.9,63.99413146,75,30.05,10,9.2,0.079661972,FALSE,TRUE,FALSE,FALSE,TRUE,2017,7,7
0.44,1.627,64.9,63.99413146,75,30.05,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,7
0.35,0.838,64.9,63.99413146,75,30.05,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,7
0.65,0.022,71.6,63.99413146,88,30.07,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,8
0.61,0.874,84,63.99413146,74,30.07,10,13.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,8
0.75,0.375,72,63.99413146,91,30,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,8
0.54,0.874,84,63.99413146,74,30.07,10,13.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,8
0.46,1.626,64.9,63.99413146,75,30.05,10,9.2,0.079661972,FALSE,TRUE,FALSE,FALSE,TRUE,2017,7,7
0.33,0.517,66.6,63.99413146,99,29.92,10,1.2,0,FALSE,TRUE,FALSE,FALSE,TRUE,2017,7,8
0.3,1.626,64.9,63.99413146,75,30.05,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,7
0.58,0.793,84,63.99413146,74,30.09,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,8
0.59,0.793,84,63.99413146,74,30.09,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,8
0.72,3.053,73.4,63.99413146,86,29.95,10,13.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,9
0.33,2.627,75.2,63.99413146,65,30.08,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,9
0.67,0.793,84,63.99413146,74,30.09,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,8
0.31,0.729,75.9,63.99413146,48,30.07,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,9
0.65,0.562,78.8,63.99413146,83,30.09,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,9
0.74,0.312,80.1,63.99413146,47,30.05,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,10
0.61,0.481,82,63.99413146,69,30.08,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,10
0.3,0.049,73.9,63.99413146,57,30.05,10,8.1,0.079661972,FALSE,TRUE,FALSE,FALSE,TRUE,2017,7,11
0.31,1.069,82.8,63.99413146,75,30.11,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,11
0.5,0.656,81,63.99413146,82,30.09,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,11
0.73,0.472,89.1,63.99413146,57,30.1,10,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,12
0.58,0,86,63.99413146,67,30.09,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,12
0.29,0.512,80.6,63.99413146,65,30,10,20.7,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,12
0.43,0.512,82,63.99413146,71,29.99,10,13.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,12
0.73,0.774,68,63.99413146,96,29.93,6,5.8,0.06,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,12
0.68,0.384,87.1,63.99413146,57,29.94,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,12
0.64,0.078,86,63.99413146,43,30.42,10,6.9,9.94,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,13
0.39,0.512,82.4,63.99413146,62,29.94,10,13.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,13
0.6,0.826,86,63.99413146,48,30.02,10,10.4,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,14
0.43,0.208,84,63.99413146,55,30.02,10,15,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,14
0.39,0.208,84,63.99413146,55,30.02,10,15,0.079661972,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,14
0.27,4.221,86,63.99413146,55,30,10,10.4,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,15
0.49,1.016,88,88,30,28.47,10,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,15
0.33,1.016,88,88,30,28.47,10,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,15
0.27,1.453,84,63.99413146,51,29.99,10,11.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,15
0.68,0,87.1,63.99413146,55,30.02,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,15
0.55,0.17,86,63.99413146,48,29.98,10,11.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,15
